publish_date,author,content,atype2,Code One,Code Two,post_type
10/7/2016 5:15,RAMONASNAILS,"""Ayo Ma with the red hair. What's ya name? Mary Jane? Yo, you mad dumb cute Ma. Just speaking fax, b. Word up."" https://t.co/WyUot0EnnJ",LeftTroll,7,0,RETWEET
10/7/2016 5:19,ALECMOOOOODY,In case you're wondering what the differences between category 1-5 hurricanes are. #PrayForFlorida https://t.co/XXML1jVWq5,LeftTroll,7,0,RETWEET
10/7/2016 5:24,CHADSLOYER,"2. Truth is,most of ya grandma's cooking is bad but no one wants to hurt her feelings. Ya grandma survived segregation, she can handle this.",LeftTroll,7,0,RETWEET
10/7/2016 5:42,ONLINEMEMPHIS,"Last Word: Memphis-Temple, Southwest's Remake and Death Penalty Arguments https://t.co/kxiVQawf1H",NewsFeed,7,0,
10/7/2016 5:49,NOTBALLINYET,Dr. Francis Cress Welsing- The Psychological Slavery of Black People in ... https://t.co/joQvx06dvs via @YouTube,LeftTroll,7,0,RETWEET
10/7/2016 5:51,IMAPHARRELFAKE,Mood: https://t.co/X1pHuNTP0M,LeftTroll,7,0,RETWEET
10/7/2016 5:51,PAMBLMDANIELS,Princeâs Sister Says She Expected His Death https://t.co/bsNpemUHLG https://t.co/D7wJ6JmFDi,LeftTroll,7,0,RETWEET
10/7/2016 6:05,NEHEMIAHX,RT If you want to make extra cash asap text 678 961 3804  ( serious people only ),LeftTroll,7,0,RETWEET
10/7/2016 6:10,JAVONHIDP,Did you pick Pineapples on your pizza?  https://t.co/UnDmPLhk54,LeftTroll,7,0,RETWEET
10/7/2016 6:12,AMELIEBALDWIN,"save @olivia_holt from the Vampires.  They won't harm her,   they'll never harm her.  LOL (evil laughter)  #FollowTheCrows",RightTroll,7,0,RETWEET
10/7/2016 6:15,WILLISBONNERR,Check out all the different ways to make money with us!!! --> https://t.co/F14ttzBOuo https://t.co/wUArjajJZI,LeftTroll,7,0,RETWEET
10/7/2016 6:32,RAVENICHOLSON,"Man, walking out of this movie & I run into @tariqnasheed. Talk about consciousness.",LeftTroll,7,0,RETWEET
10/7/2016 6:37,JERY_ROBERTSYO,y'all ever looked in the mirror and was like damn I'm really a person. like damn I'm really in this bitch,LeftTroll,7,0,RETWEET
10/7/2016 6:37,ILOVESARAHRICH,"Don't read this click-baiting article, just read the tweets that come after. Blade saw the title and laughed. https://t.co/3IrJ7MgMfO",LeftTroll,7,0,RETWEET
10/7/2016 7:04,QUEENNARIELLE,Happy Birthday: DylanÂ Baker https://t.co/TleseapclN,LeftTroll,7,0,RETWEET
10/7/2016 7:21,NEHEMIAHX,DDark - Time of Day (Official Video) https://t.co/QB1ggIttrs,LeftTroll,7,0,RETWEET
10/7/2016 7:27,STANLEYPARRIS,Why would you tweet this?!?! Why would you encourage kids to run from the police...?!? *insert inappropriate amount of tears here* https://t.co/EGLeQwFRk1,LeftTroll,7,0,RETWEET
10/7/2016 7:28,STANLEYPARRIS,SMH https://t.co/HCbG6XoeyT,LeftTroll,7,0,RETWEET
10/7/2016 7:28,CHADSLOYER,He heard I suck a good dick & can hook a steak up ï¿½,LeftTroll,7,0,RETWEET
10/7/2016 7:30,ADAMCHAPMANJR,So... #blackmaninamerica will be released tomorrow. I have 25 promo CD's that I will send to the next 25 pre-orders. https://t.co/vEchK6EqGT,LeftTroll,7,0,RETWEET
10/7/2016 7:31,HYDDROX,"2 Samuel 22:31  ""God's way is perfect. All the Lord's promises prove true. He is a shield for all who look to him for protection""",RightTroll,7,0,RETWEET
10/7/2016 7:33,ALECMOOOOODY,'@Freeyourmindkid my mom told me to clean the couch after a sleepover bc she thought my black friend had 'dirty hair' ï¿½',LeftTroll,7,0,RETWEET
10/7/2016 7:33,PATRIOTBLAKE,"Cosmetics and Animal Testing: Avon, Mary Kay and Estee Lauder Are Not Cruelty Free https://t.co/waZnhANv9D",RightTroll,7,0,RETWEET
10/7/2016 7:34,CORYNAENAE,Things to do today in Alexandria:  https://t.co/lmF4AHjhMX,LeftTroll,7,0,RETWEET
10/7/2016 7:36,CHADSLOYER,We truly thank God for LeVert @sinbadbad https://t.co/zFJoZKh6PZ,LeftTroll,7,0,RETWEET
10/7/2016 7:36,ADAMCHAPMANJR,WANT TO GET INDIE ARTISTS SENT TO YOUR INBOX? #radioshows #DJs #bloggers Sign up -> https://t.co/MEr0nxHVg2 to be added to our list https://t.co/Tz4hcFj8cH,LeftTroll,7,0,RETWEET
10/7/2016 7:36,CHADSLOYER,"What did @sinbadbad not what Chop to bring up during their conversation?  Spoiler, Chop brought it up A LOT: https://t.co/aeFExJhFRx",LeftTroll,7,0,RETWEET
10/7/2016 7:36,REGIEBLACKMON,Cotton candy curls ï¿½ http://t.co/6tj0Hzs2RP,LeftTroll,7,0,RETWEET
10/7/2016 7:37,REGIEBLACKMON,"My mama - AKA That Ladyâ¢ - said she'd be okay as long as Matthew didn't turn around ""like Cleo did."" That was 50 years ago. My mama's an OG.",LeftTroll,7,0,RETWEET
10/7/2016 7:37,ALECMOOOOODY,https://t.co/FouAlKGi7l ï¿½ https://t.co/GIWBkjMbdU,LeftTroll,7,0,RETWEET
10/7/2016 7:39,IMASWERVE,Verse Simmonds Ft K Camp - Mona Lisa @VerseSimmonds @KCamp427 https://t.co/MPPLOu1lQ8,LeftTroll,7,0,RETWEET
10/7/2016 7:40,FINNAGLO,It's official! You can pre-order Coach @aliciakeys' new album before it's released on 11/4. https://t.co/PfqUr9J2Fd https://t.co/CqS0DDZPaW,LeftTroll,7,0,RETWEET
10/7/2016 7:40,FINNAGLO,Clean yo house!,LeftTroll,7,0,RETWEET
10/7/2016 7:41,IMASWERVE,#NowWatching Nas Album Done by @djkhaled on @Vevo https://t.co/dRVtu5PFHv,LeftTroll,7,0,RETWEET
10/7/2016 7:44,WILLISBONNERR,Damian Marley Converts Prison Into Marijuana Farm.   https://t.co/Xs9QnRd1cO https://t.co/JOYqa0Zs6U,LeftTroll,7,0,RETWEET
10/7/2016 7:45,TRAVISRESPEK,Watching you now!!!!!! YES. YES. YES. #HTGAWM #ShondalandFam https://t.co/ESoAefqbPY,LeftTroll,7,0,RETWEET
10/7/2016 7:45,TRAVISRESPEK,Make sure you tune-in to @Real923LA right now! Our own @DreSinatra is in the mix! #YoungCalifornia,LeftTroll,7,0,RETWEET
10/7/2016 7:45,WILLISBONNERR,Now Playing (@itsstream) K.SLING - K.SLING - NEVER RATE WE (RAW) - ANTHONY RECORDS https://t.co/gPak8uwt2f https://t.co/HKimh1jrIt,LeftTroll,7,0,RETWEET
10/7/2016 7:46,SANANTOTOPNEWS,Woman weeps in testimony against NBA star Derrick Rose https://t.co/ebmQpcxkxB,NewsFeed,7,0,
10/7/2016 7:47,BIGBOYSNEED,Social media is a great way to build a fanbase! Allow @PlatinumVoicePR to assist you with that! https://t.co/epjdp79P4b,LeftTroll,7,0,RETWEET
10/7/2016 7:48,TRAVISRESPEK,Yea but he ain't bulletproof so there's that. https://t.co/XiPAl7cCyM,LeftTroll,7,0,RETWEET
10/7/2016 7:49,BIGBOYSNEED,"If you like it CHILLED, tune in for the CHILLED INFERNO Show with your host @EvieT1 on https://t.co/9NfHS9Mwra",LeftTroll,7,0,RETWEET
10/7/2016 7:50,FINLEY1589,Germany: Fears of jihadi attack ruin Oktoberfest celebration https://t.co/zgK8xYdx9v,RightTroll,7,0,RETWEET
10/7/2016 7:52,CHADSLOYER,â¦this is going to seem weird. But. If you have Crohn's disease like I do please contact me. After 14 years I really want to make a friend.,LeftTroll,7,0,RETWEET
10/7/2016 7:52,QUEENNARIELLE,Time to move into the next zone of thought. #Zen https://t.co/o6acrqvbMt,LeftTroll,7,0,RETWEET
10/7/2016 7:53,BIGBOYSNEED,"ha monkey, drums, drumming https://t.co/ZxeRTCiIPT https://t.co/FWqyyMMwCH",LeftTroll,7,0,RETWEET
10/7/2016 7:53,J0HNLARSEN,Targeted #ISIS accounts  https://t.co/sCzkL3mahv  https://t.co/TxllqXmf8b  https://t.co/9sZ1Wfc81P #targets #iceisis #opiceisis,RightTroll,7,0,RETWEET
10/7/2016 7:53,QUEENNARIELLE,We added 'Chameleon Cap' a new #design campaign! https://t.co/gwGCjktpSw #Taipei,LeftTroll,7,0,RETWEET
10/7/2016 7:57,ILOVESARAHRICH,People are doing yoga on horses like itâs not hard enough already - The Frisky https://t.co/g5gUWTKIVw,LeftTroll,7,0,RETWEET
10/7/2016 7:58,ALECMOOOOODY,Hereâs whatâs reopening and whatâs still closed from #HurricaneMatthew https://t.co/AjeNfHHq3w https://t.co/2J7sUe8WeY,LeftTroll,7,0,RETWEET
10/7/2016 8:01,FINNAGLO,Screening of 'Queen Nanny: Legendary Maroon Chieftainess' on Sat 15 Oct @ Hackney Attic https://t.co/bSy7ujvunl Â #BlackHistoryMonth https://t.co/lRnrPg77n7,LeftTroll,7,0,RETWEET
10/7/2016 8:02,ADAMCHAPMANJR,[MUSIC] Darvin Roqway -âBad Mollyâ\|Â @DRoqTheCzar https://t.co/2vXHKyA1bs https://t.co/8W1eKXRv7m,LeftTroll,7,0,RETWEET
10/7/2016 8:11,WATCHMEWALKIN,Our amazing Doc!!! https://t.co/vMAdXFYIzt,LeftTroll,7,0,RETWEET
10/7/2016 8:14,IMASWERVE,Staying at the Palms! #Vegas #LA #oneent #Mrs.#1,LeftTroll,7,0,RETWEET
10/7/2016 8:15,IMAPHARRELFAKE,washed gang always awake https://t.co/TR07Atu05x,LeftTroll,7,0,RETWEET
10/7/2016 8:15,JAVONHIDP,This is why prayer exists. Not to pacify us into believing we've done our part but to fortify us so we can. #HurricaneMatthew,LeftTroll,7,0,RETWEET
10/7/2016 8:15,BIGBOYSNEED,DDark - Man Of The Century [Music Video]   https://t.co/BOVuwtSLAu,LeftTroll,7,0,RETWEET
10/7/2016 8:15,JAVONHIDP,Hurricane Matthew: 'monster' storm hits Florida after hundreds killed in Haiti â live https://t.co/Hm9EaEMPzx,LeftTroll,7,0,RETWEET
10/7/2016 8:18,ONEMIGHTYFISH,Discover more about #DancingTurtle and how the company has evolved since our launch in 2005 https://t.co/6bBdZ08C6P https://t.co/AhAsq4RTp3,LeftTroll,7,0,RETWEET
10/7/2016 8:20,IMASWERVE,Need YOUR SONG FEATURED in ROTATION on a major RADIO network?  Look no further:  https://t.co/laVifrNCH8,LeftTroll,7,0,RETWEET
10/7/2016 8:21,AMELIEBALDWIN,Research group confirms white shark nursery off Long Island - https://t.co/mIg23uXIzg,RightTroll,7,0,RETWEET
10/7/2016 8:22,AMELIEBALDWIN,"Twitter is going to have major fall off in users come Nov. 9th. If sale doesn't happen soon, it's all downhill for $TWTR from then on.",RightTroll,7,0,RETWEET
10/7/2016 8:22,SCREAMYMONKEY,Finland flags two airspace violations by Russian jets  #world #news,NewsFeed,7,0,
10/7/2016 8:22,IMASWERVE,ï¿½ï¿½New Single #Flex'n by #PReZ NOW AVAILABLE  on @Spotify ï¿½ï¿½ https://t.co/yYj2CkfYfM,LeftTroll,7,0,RETWEET
10/7/2016 8:41,QUEENNARIELLE,'@M_G_W_V  ï¿½âï¿½FOLLOWTRICK  ï¿½âï¿½RETWEET  ï¿½âï¿½FOLLOW ALL WHO RT  ï¿½âï¿½FOLLOWBACK  ï¿½âï¿½GAIN WITH #MGWV  ï¿½âï¿½#FOLLOW â @LovelySDG',LeftTroll,7,0,RETWEET
10/7/2016 8:53,HIIMKHLOE,Show your #love & #LIKE the #IAMHOUSE Movement page on Facebook https://t.co/gupkjCxS5E #HouseMusic #EDM,LeftTroll,7,0,RETWEET
10/7/2016 8:53,ONEMIGHTYFISH,#Raiders building killer instinct in the red zone. They've scored 10/11 times when inside the opponent's 20-yard-line (90.9% success rate),LeftTroll,7,0,RETWEET
10/7/2016 9:50,JADONHUTCHINSON,Listen to the title track of the upcoming mashup album #TheFourHorsemen #TheArtOfWar ft #Tâ¦ https://t.co/ENTjJIUuPf https://t.co/R6AcnuHPjl,LeftTroll,7,0,RETWEET
10/7/2016 9:58,DARKNALLY,Foke 'No charge. Must have 15-minute adult cuddle once a week': Landlords offering FREE rent to âpretty... https://t.co/1QBShdb81f #Foke,NewsFeed,7,0,
10/7/2016 10:46,HYDDROX,"#WhatILearnedToday BREAKING NEWS: 4 horsemen of the apocalypse come riding in on Mathews clouds. Angel of Death says ""yup gonna b bad""",RightTroll,7,0,RETWEET
10/7/2016 11:05,KANSASDAILYNEWS,Hurricane Matthew hugging Florida's coastline https://t.co/AKIk4JDEo4,NewsFeed,7,0,
10/7/2016 11:20,STLOUISONLINE,Raasch: The 2016 campaign as Greek Mythology https://t.co/69oB0n7DYk,NewsFeed,7,0,
10/7/2016 11:39,JASSSCOTT,"#RAPStationRadio #NowPlaying ""What's Going On"" Papoose #Papooseonline https://t.co/yMkgDcORfn",LeftTroll,7,0,RETWEET
10/7/2016 11:39,JASSSCOTT,Now Playing: Young Dolph ft DJ E Feezy - Get Paid (Remix) -> https://t.co/eMX9JgTv3v,LeftTroll,7,0,RETWEET
10/7/2016 12:24,NEWARKVOICE,Union criticizes report on Bergen Regional workplace violence https://t.co/xz7ufW6KOr,NewsFeed,7,0,
10/7/2016 12:46,ROSIEONFLEEK,Throw away your pride & let #Jesus abide #eftls,LeftTroll,7,0,RETWEET
10/7/2016 13:04,DARKNALLY,Foke Bear Grylls comes in from the wilderness with action-packed live showÂ  https://t.co/1NL1T5fEzf #Foke,NewsFeed,7,0,
10/7/2016 13:27,NEWARKVOICE,"9 cases of hand, foot and mouth disease reported at Drew University https://t.co/tCCaK61BMC",NewsFeed,7,0,
10/7/2016 13:51,KANSASDAILYNEWS,âKeeping Up with the Kardashiansâ on hold after robbery https://t.co/zGX9DfG4u5 #news,NewsFeed,7,0,
10/7/2016 13:52,KANSASDAILYNEWS,Crews access damage after tornadoes touch down in Kansas https://t.co/0ZcjhfRRzB #news,NewsFeed,7,0,
10/7/2016 14:04,NEWARKVOICE,Bayonne doctor accused of improperly prescribing drugs gets license suspended https://t.co/tPZ7TYxfaD,NewsFeed,7,0,
10/7/2016 14:24,BRIANAREGLAND,UPDATE: #Haiti death toll jumps to 572 after #HurricaneMatthew batters country in worst disaster since 2010 quake https://t.co/WDapScUPkS,LeftTroll,7,0,RETWEET
10/7/2016 14:29,NEWSPEAKDAILY,Surgery during pregnancy carries low risk  #health,NewsFeed,7,0,
10/7/2016 15:29,ONLINEMEMPHIS,Howard University welcomes the Catherine Hughes School of Communications https://t.co/FXLUChoCLS,NewsFeed,7,0,
10/7/2016 16:05,NEWORLEANSON,Dwyane Wade thought about joining LeBron James in Cleveland but decided he wouldn't be a good fit https://t.co/DfSX3K4Ocb,NewsFeed,7,0,
10/7/2016 16:53,PAMBLMDANIELS,Now Playing: Edi.Son.Soundproject (@edi_son49) - Sensual Vibrations -> https://t.co/eMX9JgTv3v,LeftTroll,7,0,RETWEET
10/7/2016 17:39,ACEJINEV,Get a free shout out for your music to @PushPowerPromo followers! https://t.co/7IGtGLugDx https://t.co/TRCvO4g2S9,LeftTroll,7,0,RETWEET
10/7/2016 17:42,DAILYLOSANGELES,Police seek Tesla driver in fatal Pasadena hit-and-run https://t.co/KBUn5TxbyK,NewsFeed,7,0,
10/7/2016 17:47,ROSIEONFLEEK,Looking for #free #reggae #dancehall #music? Sign up for my email mailing list! #discjocks #DJ #radio #promotion https://t.co/sdX7400HFx,LeftTroll,7,0,RETWEET
10/7/2016 17:49,STAYWOKE88,"Antonio Brown was fined $24,309 for his post-TD hip-thrust. You can buy a Honda Accord for $24,309. The 1st car I bought was a Honda Accord.",LeftTroll,7,0,RETWEET
10/7/2016 17:53,BAOBAEHAM,#BlackBusiness ABITYPE BUSINESS SERVICES: ABITYPE BUSINESS SERVICES https://t.co/P2zou967Jl,LeftTroll,7,0,RETWEET
10/7/2016 17:53,BAOBAEHAM,With our fast turn around rates for #reverbnation promo you will rank #1 in 2-3 days visit https://t.co/CHZd4py4vn today #79,LeftTroll,7,0,RETWEET
10/7/2016 17:55,BLMSOLDIER,Listen to the title track of the upcoming mashup album #TheFourHorsemen #TheArtOfWar ft #Tâ¦ https://t.co/ENTjJICTXH https://t.co/QzGtqhP2if,LeftTroll,7,0,RETWEET
10/7/2016 18:29,NEWORLEANSON,"A new title for 'Wolverine 3,' new digs for Angelina Jolie, plus more Hollywood South headlines https://t.co/1nmbL9VY5B",NewsFeed,7,0,
10/7/2016 18:32,KANSASDAILYNEWS,Developer looks to add more apartments in Great Bend https://t.co/etAmKty9pT #news,NewsFeed,7,0,
10/7/2016 19:11,ROOMOFRUMOR,Cycling: UK Anti-Doping investigating 'allegations of wrongdoing'  #sports,NewsFeed,7,0,
10/7/2016 19:18,TODAYINSYRIA,Russian Defense Ministry: Lists provided by Washington donât tell apart âmoderate oppositionâ from terror org... https://t.co/rNZarPdNax,NewsFeed,7,0,
10/7/2016 19:19,J0HNLARSEN,IRGC warns Saudis away from international waters near Iran https://t.co/RxFX9nwNDb https://t.co/4WJc2fWPLN,RightTroll,7,0,RETWEET
10/7/2016 19:26,FINLEY1589,Here's some new videos of Hurricane Matthew from last night https://t.co/vva2rcmRTM,RightTroll,7,0,RETWEET
10/7/2016 20:30,ROOMOFRUMOR,Belgian conductor takes Haydn opera back to its roots  #life,NewsFeed,7,0,
10/7/2016 21:54,NEWSPEAKDAILY,U.S. Needs âStrong Responsesâ To Russia Election Hack: Feinstein  #politics,NewsFeed,7,0,
10/7/2016 22:09,ONLINEMEMPHIS,Gestalt to Exit ASD Schools in North Memphis https://t.co/cNKptEEAkG,NewsFeed,7,0,
10/7/2016 22:14,AMELIEBALDWIN,.@DallasPD want to find this teen after snatching a 93 year old woman's purse https://t.co/isXB2kVsba @KRLD @CBSDFW,RightTroll,7,0,RETWEET
10/7/2016 22:20,BALTIMORE0NLINE,Federal judge rules against city law requiring 'no abortion' disclaimers in pregnancy centers https://t.co/LUOeWluTlc,NewsFeed,7,0,
10/7/2016 22:46,DAILYLOSANGELES,Parolee charged in 'execution' of well-liked L.A. sheriff's sergeant https://t.co/LoSJ00fzcY,NewsFeed,7,0,
10/7/2016 23:16,SCREAMYMONKEY,#TopNews Hurricane Matthew tests U.S. response lessons from Katrina,NewsFeed,7,0,
10/7/2016 23:23,J0HNLARSEN,Targeted #ISIS accounts  https://t.co/nSiesN4OId  https://t.co/WrlkNlCCd0  https://t.co/CnoyfaxYUd #targets #iceisis #opiceisis,RightTroll,7,0,RETWEET
10/7/2016 23:55,CAMOSASEKO,literally my life with racial anxiety https://t.co/cgC4aUONoF,LeftTroll,7,0,RETWEET
10/8/2016 0:48,KANSASDAILYNEWS,Man who was deported 10 times since 2010 faces Kansas charge https://t.co/WXcvAtCoyQ #news,NewsFeed,7,0,
10/8/2016 2:37,LILJORDAMN,Listen to the title track of the upcoming mashup album #TheFourHorsemen #TheArtOfWar ft #Tâ¦ https://t.co/ENTjJICTXH https://t.co/OZVjEwghCN,LeftTroll,7,0,RETWEET
10/8/2016 2:39,SPECIALAFFAIR,"Japan's Mount Aso erupts, no reports of injuries  #news",NewsFeed,7,0,
10/8/2016 2:39,SCREAMYMONKEY,"Japan's Mount Aso erupts, no reports of injuries  #world #news",NewsFeed,7,0,
10/8/2016 2:57,MRCLYDEPRATT,Listen to the title track of the upcoming mashup album #TheFourHorsemen #TheArtOfWar ft #Tâ¦ https://t.co/ENTjJICTXH https://t.co/mUfHWRLvXh,LeftTroll,7,0,RETWEET
10/8/2016 3:00,KANSASDAILYNEWS,FFF Game of the Week 7 â You pick the game! https://t.co/h36m79WPUX #news,NewsFeed,7,0,
10/8/2016 4:33,BRIANAREGLAND,'@BlackGirlNerds @TheNerdsofColor and seriously all that creative POC brainpower in one room/party area? Can we hook up one cable network?',LeftTroll,7,0,RETWEET
10/8/2016 5:10,DAILYSANFRAN,3-alarm fire burns at Concord apartment complex https://t.co/F5QNrgAZvP,NewsFeed,7,0,
10/8/2016 5:38,DAILYSANFRAN,NY high school football game suspended after Ole Miss quarterback involved in on-field brawl https://t.co/1c5EWZ4JzO,NewsFeed,7,0,
10/8/2016 5:58,CAMOSASEKO,When ya Momma waiting on her new boo thang to come pick her up  https://t.co/KM4ahSQKBn,LeftTroll,7,0,RETWEET
10/8/2016 6:35,NEWSPEAKDAILY,Merck's Keytruda achieves 24 percent response in bladder cancer study  #health,NewsFeed,7,0,
10/8/2016 6:41,KANSASDAILYNEWS,Gunshot wound victim found in St. Francis parking lot https://t.co/zwOImJQw5N #news,NewsFeed,7,0,
10/8/2016 6:50,ZZZACHARYZZZ,"Ecuadorian soccer star owes $17K in child support, fakes injury to evade police  Watch:  https://t.co/dGPA0T8rCT",LeftTroll,7,0,RETWEET
10/8/2016 8:47,SICCERTHANYOU,Kali Uchis - Know What I Want https://t.co/8bMdm8ELL5 #nowplaying #dagr8fm,LeftTroll,7,0,RETWEET
10/8/2016 8:50,ROSIEONFLEEK,Evolution - Change https://t.co/8bMdm8ELL5 #nowplaying #dagr8fm,LeftTroll,7,0,RETWEET
10/8/2016 8:55,HIIMKHLOE,#welcometweet @pipytazaxyza WATCH THIS NEW JOINTï¿½ https://t.co/ehtuKfCgP4 ï¿½ Like/Dislike/Comment/Share video via https://t.co/kpJqxS4K5A,LeftTroll,7,0,RETWEET
10/8/2016 9:00,MRCLYDEPRATT,ï¿½ÃiÃ§ekï¿½ is following me now on Twitter! Thanks ! https://t.co/esUp4kGY84 Ready for your #follow too,LeftTroll,7,0,RETWEET
10/8/2016 9:53,SCREAMYMONKEY,Hurricane Matthew kills almost 900 in Haiti before striking U.S  #world #news,NewsFeed,7,0,
10/8/2016 10:49,CHADSLOYER,Please do not venture out unless it is a necessity this morning. #Matthew https://t.co/ZjRVb32U5Z,LeftTroll,7,0,RETWEET
10/8/2016 11:37,DETROITDAILYNEW,"ArtPrize 2016 winner 'Wounded Warrior Dogs' was 'an emotional event' for artist, public https://t.co/9mtMMr1kkO",NewsFeed,7,0,
10/8/2016 11:42,ACEJINEV,"#NowPlaying: Action Bronson & Mark Ronson & Dan Auerbach ""Standing In The Rain (Clean)"" #hiphop https://t.co/dJe0W0RNCD",LeftTroll,7,0,RETWEET
10/8/2016 11:42,ACEJINEV,DDark - Lake Days 2016 Official Video https://t.co/dzkPrSjITM,LeftTroll,7,0,RETWEET
10/8/2016 12:09,_NICKLUNA_,"Vote NOW ~ If The Presidential Election Were Tonight, Who Would YOU Vote For??",RightTroll,7,0,RETWEET
10/8/2016 12:33,MELANYMELANIN,The Black History School https://t.co/qnVPMAJIWM @YourBlackWorld,LeftTroll,7,0,RETWEET
10/8/2016 13:00,ALECMOOOOODY,Wrong is wrong no matter who you know or don't know.,LeftTroll,7,0,RETWEET
10/8/2016 14:10,ELIASBRICK,With @CCBecon at @CoFayEMC annual meeting. #coopsvote https://t.co/oUq9IS0URZ,LeftTroll,7,0,RETWEET
10/8/2016 14:16,WADEHARRIOT,2 lakh dollars flowed from 3 Maxis Group companies to Karti's Chess Management. CBI already said in chargesheet FIPB approval by PC illegal https://t.co/QLCh5y98f8,RightTroll,7,0,RETWEET
10/8/2016 14:21,STLOUISONLINE,Along for the Ride: Blind woman says UberX cut her transportation costs in half https://t.co/QyUi7BKQdf,NewsFeed,7,0,
10/8/2016 14:29,OGDEANDRE,"Since the TL is lit right now, I'm going to run this thread back in the hopes that someone, somewhere can help. https://t.co/OKhb0WKiVW",LeftTroll,7,0,RETWEET
10/8/2016 14:55,HIIMKHLOE,"Muhammad Ali, LeRoy Neiman, and the Art of Boxing - December 16, 2016 \| 10:00am - 6:00pm @NYHistory #muhammadAli https://t.co/ahQ78wzwvF https://t.co/EvWswzQK4E",LeftTroll,7,0,RETWEET
10/8/2016 15:51,SPECIALAFFAIR,Deadly Hurricane Matthew touches land on southeastern U.S. coast  #news,NewsFeed,7,0,
10/8/2016 16:38,KANSASDAILYNEWS,"Fuel error, pilot blamed for small plane crash that killed two Kansans https://t.co/X8LgjjHsQF #news",NewsFeed,7,0,
10/8/2016 17:08,PAMBLMDANIELS,"#NowPlaying: ""From Nothing (Prod. By Davo)"" RJ (OMMIO) - https://t.co/LBtwx7rpdC  https://t.co/8TJZ3vVCxs",LeftTroll,7,0,RETWEET
10/8/2016 17:20,CHICAGODAILYNEW,"Kanye West Resumes Touring, Performs In Chicago https://t.co/qFHsFSbsif",NewsFeed,7,0,
10/8/2016 17:49,JASSSCOTT,"Watching, Waiting and Praying for #God's continual guidance.",LeftTroll,7,0,RETWEET
10/8/2016 19:09,PAMBLMDANIELS,'@_AjAY_ Happy Birthday <3<3<3',LeftTroll,7,0,RETWEET
10/8/2016 19:35,AMELIEBALDWIN,"Just a little reminder , #adoptdontshop . @bestfriends https://t.co/JVUNehWWzP",RightTroll,7,0,RETWEET
10/8/2016 20:31,OGDEANDRE,I'd love to help but photoshop is already open for me today @ $75/hr ï¿½ https://t.co/mgGxOcQWmt,LeftTroll,7,0,RETWEET
10/8/2016 20:48,PHOENIXDAILYNEW,Arizona Republicans mostly mum on Trump video https://t.co/pzjCBrDKFj #politics,NewsFeed,7,0,
10/8/2016 22:09,STLOUISONLINE,"In wake of his worst campaign stretch, Trump could find redemption â or ruin â in St. Louis https://t.co/IjuihTPFMH",NewsFeed,7,0,
10/8/2016 23:27,JAYDAASTONISHIN,Bevel comes with its own theme music? I need those clippers now... https://t.co/V7GyTHZW0S,LeftTroll,7,0,RETWEET
10/8/2016 23:44,IMAPHARRELFAKE,RT @itsbizkit: I'm so ready to do nothing tonight,LeftTroll,7,0,RETWEET
10/9/2016 0:11,ELIASBRICK,Take a behind-the-scenes look at the choreography for #RockyHorror. See all the amazing moves in action October 20 on FOX! @KennyOrtegaBlog https://t.co/U7zsflORDH,LeftTroll,7,0,RETWEET
10/9/2016 0:24,DRMICHAELGARCIA,"Just when you thought #Underground couldn't get any better, @JohnLegend joins the cast: https://t.co/4xYKf0nMub https://t.co/SqTIXB8M84",LeftTroll,7,0,RETWEET
10/9/2016 1:04,NJ_BLACKNEWS,Black History Month https://t.co/szocqhMgnk,LeftTroll,7,0,
10/9/2016 1:26,JAVONHIDP,"Since I discovered kissproducts nails, I haven't looked back. Love. Love. Love. https://t.co/CerKysJfpc",LeftTroll,7,0,RETWEET
10/9/2016 1:29,CRYSTAL1JOHNSON,Spread the word! Houston needs you! Black Panther Party 50th Anniversary   https://t.co/ckLApFXwBL https://t.co/JbcYrabMNl,LeftTroll,7,0,RETWEET
10/9/2016 2:10,NEWSPEAKDAILY,Medics dash to rural Haiti as cholera kills 13 in Matthew's wake  #health,NewsFeed,7,0,
10/9/2016 2:12,NJ_BLACKNEWS,Meet the kkkops https://t.co/lWD93tirDt,LeftTroll,7,0,
10/9/2016 2:28,HUNTERODDDDOM,Me looking at this Michigan-Rutgers score: https://t.co/HFOfyrou3R,LeftTroll,7,0,RETWEET
10/9/2016 2:48,ILOVESARAHRICH,HOLY SHIT GREAT PASS #FSUvsMIA,LeftTroll,7,0,RETWEET
10/9/2016 3:07,KANSASDAILYNEWS,"ESU wins their 5th straight, Hornets take care of NSU 47-27 https://t.co/K6xYjjNprn #news",NewsFeed,7,0,
10/9/2016 3:15,PAMBLMDANIELS,"Great Sphinx at Giza, among the marvels of #African culture, has stood guard at Nile River 3,000+ years. #BHM #Africa http://t.co/QhRqNwBGya",LeftTroll,7,0,RETWEET
10/9/2016 3:50,SCREAMYMONKEY,"#TopNews Derailed train injures 15 to 20, disrupts service on Long Island, New York",NewsFeed,7,0,
10/9/2016 4:16,KANSASDAILYNEWS,Kansans react to Donald Trumpâs comment on women https://t.co/B5YoG1bEcp #news,NewsFeed,7,0,
10/9/2016 4:44,BIGBOYJASIAH,"Full statement from White House announcing ""immediate review"" of US support package for Saudi coalition in #Yemen after funeral strike. https://t.co/vCwVDJw1tc",LeftTroll,7,0,RETWEET
